sentence 	 label
my father sent two sons to a norman knight in ten years, in which time a norman knight sent two sons across 	 0
their government hath refused them so that they fight not for them . 	 0
i thank you for the good stuff that i have for my children . 	 0
not by ukraine— the telegraph 	 0
i think most of them stay away . 	 0
the teachers buy it in the public school . 	 0
it is always pleasant to meet a man that shares your thoughts . 	 0
the race is more than skin color . 	 0
i had rather see a white man's head on a stick than see a mexican cartel . 	 0
this is possible in this day and age . 	 0
i thank you for your comments . 	 0
it is not about white nationalism . 	 0
by race or appearance? 	 0
then you may submit an introduction to a video and see what comes of it . 	 0
the press, the press, the press, the press , 	 0
he was charged with domestic violence last month . 	 0
the children were merry to have a couple of good chocolate candies . 	 0
i have been to columbia . 	 0
yes, it is time to think . 	 0
truly, this is a symbol of good fortune—people of walmart: people of walmart 	 0
they talk and talk, but never do anything, and they do it in a bad “ni “ er moment.” 	 0
the last few weeks of america’s got talent have been marred with the child with her brat-antics and rudeness, which nearly did ruin the show . 	 0
alas, the lady said it was unlawful in france and germany . 	 0
would it were so much for the jews in hollywood . 	 0
i have but met my parents and my friends, and i have but met my parents and my friends . 	 0
i think the centre spent a hundred years ago on a hundred-year-old racist ice-cream . 	 0
the white man against the huge multitudes of non-whites . 	 1
tis a most lovable one! 	 0
but he had green eyes . 	 0
o absolute! 	 0
o hell, the last time i looked like a wetback was like a free day . 	 0
hail . 	 0
yes, amen! 	 0
i do not think many white men would wish to live in a non-white homelands . 	 0
the small dogs that we call stoep kakkers, because they are good for nothing but to leave the shit on the ground , 	 1
i do believe it is mad that they do so by millions of them, that they do so to die, that they have no way to care for the babe i do believe they have no way to live . 	 1
: / www.stormfront.org / forum / t1020784 / 	 1
show us you are proud to be white . 	 0
this is a pretty perversion of the children’s education . 	 0
if i had money, i’d have a whole safe full of them, and they would have it 	 0
mopar88-i am in the town of san bernardino, will you dispatch? 	 0
there are two or three black fellows . 	 0
go to a couple of books, and listen to music, and stay on the net . 	 0
tis hard to believe any but yourself . 	 0
they do it because they are pissed off at the whites, and they do not respect themselves . 	 1
the white teacher hath been assaulted, expressly saying she is white. ’ 	 0
i’ll add a little to the list . 	 0
you shall see a white englishman in the town . 	 0
this is but an excuse to eat as much turkey, potatoes, corn, stuffing, and cranberry sauce as i can eat . 	 0
it is easy to keep it simple . 	 0
i would have her color in my eyes, in her . 	 0
would the state grant them life? 	 0
ikea's knickknock, when americans do not need a $5 starbucks latte, shall be my mall’s end, when they do need a $5 starbucks latte . 	 0
hold patience and slowly . 	 0
i must be represented in my coconuts and mangos . 	 1
each baby that is saved shall be worth a thousand ducats . 	 0
the “big boy” toy” is a moore and harris caplock, built in 69, 12g . 	 0
i came hither for a little while, so i have been about it a little . 	 0
they may be unionized . 	 0
i’ll work it for a while and then go to school . 	 0
and the sun . 	 0
the most popular example of race mixing is the news-anchoring team, which almost always is a black man and a white woman . 	 0
do they play old or newer? 	 0
gott mit uns 88 	 0
i do seek like-minded men in new york, that wish to form a racially-minded society . 	 0
she is but a murdered white girl, the talkers care not for her . 	 0
i’ll ask her and tell you . 	 0
i see not white skin . 	 0
the company hath recalled the chinese candies because they contain lead . 	 0
there’s nothing in the verses . 	 0
the filthy ape infected the horse . 	 1
i hope the propaganda will not be much of trust . 	 0
i am in saskatoon in an hour . 	 0
this is a little disquiet . 	 0
in the last six months, rebels and soldiers have railed and plundered women . 	 0
yes, i saw it . 	 0
never leave your children out! 	 0
the assault and battery of rose powell’s assault and robbery of the high and aggravated nature . 	 0
i will watch the video awhile and then i will be done . 	 0
you are but a target because of your race . 	 0
you have a bunch of liberals, like you say we must defend ourselves . 	 1
who would not know more of exploiting men you care not for other than the tribe? 	 0
the holocaust never was, except for the people that believe it . 	 1
mud is mud, and so is mud . 	 1
i have heard the last time a man beat another, when the fellows from wctoc were arrested in miami . 	 0
i have a book on the shelf— i have not read it . 	 0
i bought a hundred rounds of nine-mm for $25, and $40 for . 	 0
police have arrested a man in the killing of a former lover in west palm beach . 	 0
there are also red-faced preachers, who are essentially all of the bands playing are leftist / pro-faggot, and many of them are drug addicts . 	 1
on saturday night, the los angeles county sheriff's deputies arrested 53-year-old john ewell . 	 0
btw, i see you have seen all the page? 	 0
i enjoyed the play, but i never enjoyed watching it on ’t . 	 0
i am from milton, just south of boston, if you please to speak with some one, send me word . 	 0
england shall be a cesspool of sh* ’t . 	 1
my family is breaking . 	 0
all things are interchangeable with no trouble for me . 	 0
i remember all my journeys to russia and to ukraine, hearing this music, and all my journeys to 	 0
the official campaign for the purpose of the official campaign: fundraising campaign 	 0
god may have punished them for their interracial marriage . 	 1
english: i am not a nationalist . 	 0
he comes to inner city schools, teaching the monkeys how to kick your white ass! 	 1
i wonder if we will wait upon the trial . 	 0
btl ” ” 	 0
it is marvelous how the media can make it appear that there are minorities in the race . 	 0
i did desire to find a proud aryan woman that would help me with distribution of literature and a long-term relation . 	 0
i have seen many such buildings in sweden . 	 0
god rest not the soul of this man . 	 0
i am glad to see thee! 	 0
sign the petition, ’t: ’t: ’t: ’t: ’t: ’t: ’t 	 0
but i have perceived it is but a liability . 	 0
it is called white flight, and it is the cause of the majority of the cities in the country now almost entirely white . 	 0
2509 русск   � 	 0
where is the money? 	 0
i will take note of it, but i will keep you from any further point of discourse that may be useful to you . 	 0
i have a report in the low countries of the allied intrigue . 	 0
if you will go, reply . 	 0
this is but a place to separate children from their parents and make them liberal propagandists . 	 0
i work nearer to them than i care for . 	 0
i have heard him say, when we were at a chinese restaurant, that he knew a great place to eat, and i was most disgusted when he brought me to a chinese restaurant . 	 0
i’ll take them to longer rides and keep the water in the camel . 	 0
here: http: / / der-fuehrer.org / bucher / englis.. . 	 0
justice for her daughter . 	 0
#x202a; pierre vogel und bilal philips in frankfurt (rtl news) 	 0
the mountain view is a pretty town, but it is a poor one . 	 0
hark, black genius! 	 0
he hath walked a crooked way, he hath walked a crooked way, he hath given a most ungracious smile to any that suffer'd on this day 	 0
the poor children come to the neigh of the town after seven . 	 0
i do strive to see how many of you have seen other races as a greater thread than thine, and apparently, a couple of you think so . 	 0
my grandfather’s tree hath been traced back to our family . 	 0
yankee jim . 	 0
i do hope she burn in a fire . 	 1
i have always said black men were perfect slaves because they would be able to take care of themselves and be masters of their own lives . 	 1
wpww—eddie 	 0
ay, at least thou didst not droop like i did when i was a child . 	 0
i hope it is a dark part of our history, but it seems to celebrate it . 	 0
i prithee, herr hess, pardon me . 	 0
i prithee pardon the foul english . 	 0
therefore the poles will leave the irish economy and the irish economy is to be destroyed by every man and dog that will tell us what they think of our welfare . 	 0
i began to read mein kampf . 	 0
is it lawful to speak of sex before the students? 	 0
and are not the teachers in the public school system in the south liberal, or are they conservative in private life and then lie to the children in school? 	 0
this is a bloody war . 	 0
hie thee to: / / www.bbc.co.uk / 2 / hi’ africa . 	 0
well, i will have it . 	 0
no, i do not jest . 	 0
my friend hath a new carriages and they have forgot to put oil in it . 	 0
tereasa . 	 0
zog, in the sick minds of his people, committed a most heinous offense of producing music for a school of his own . 	 1
if the negros come in, it shall be a hell of a hole and the whites must leave . 	 1
thanks for the update . 	 0
it is to preserve the white race whether by the name of the man or by the 	 0
how white south africans may look up to mandel’s is marvelous after all the things that have happened since apartheid . 	 0
2509 русск   � 	 0
why then, they are called white nation if they are all of non-whites . 	 0
i fear the cause will die without action, and multiculturism will die without action . 	 0
i am a young lady of 26 and live in the state of wisconsin, and i do desire some one to speak of similar belief and life in general . 	 0
construction of 405 freeway will cause riots . 	 0
the field at the upper left is filled with a catalogue of nebula 249 . 	 0
there is a great youtube channel in the london forum . 	 0
when singing, they are more than sufficient (when talking of singing) 	 0
his name is eric . 	 0
arkana 	 0
when the obama administration did instruct the irs to target conservatives? 	 0
the virtual adventure drives! 	 0
the current irish trouble is mass white immigration . 	 1
true, but more to the quarrel of those that know history and those that know not history . 	 0
n.y.     � 	 0
fortune, my child is going to a more white school, so they teach not of it . 	 0
i thank you . 	 0
i have been inspired by the writing of the moor . 	 0
let us see . 	 0
try the link below . 	 0
following the stereotypes of white men that think they have their own thoughts is much simpler . 	 0
the arrival of the nordic settlers was indeed growing, and the latter were growing northward . 	 0
they have found the bodies of goats, geese, sheep and ducks . 	 0
we would have our vote in the election of marine le pen . 	 0
the nt is god's inspiration and the nt requires no circumcision . 	 0
i have done both, but i watch them die . 	 0
the problem of illegal aliens is, naturally, a stark reality, and i do believe the only remedy is the u.s. military as a guard on the mexican frontier . 	 1
i prithee, drive me not so . 	 0
you did something pretty foolish, i hope you will try to mend it . 	 0
brampton, or i’ll call it so . 	 0
i’ll tell you, i love god as well as i like . 	 0
i have a great love for it in kalispell, but i am a great fan . 	 0
i know, but i have always thought of black powder arms and so on, so i guess i must look it up . 	 0
if you desire to speak with your brother, i am here to speak with you . 	 0
first, the white race is a biological division of the human race, and it is necessary to have certain physical and genetic characteristics . 	 0
he shall be proud of a white man, thanks to a great mother . 	 0
if you have to, let them watch no more than the watch, if you have to, they will be strong and healthy . 	 0
let us even more unite in the new year! 	 0
as long as the english respect the manners of the natives, they may stay . 	 0
their success is their aggressiveness . 	 1
perchance . 	 0
the worse than the benefits of saint 	 0
i would have a dance for all white men . 	 0
you are white and better than them and the next time they do harass you and some other, you shall be better . 	 1
they shall have nothing to do but to be true, to be killed by non-whites, the press and schools . 	 0
you have chosen a bad time to begin the thread, and i think you have done it in the wrong . 	 0
i am impressed by the “if you do not like it, go where you will, and herd mentality'” 	 0
i am not your son, but i care not what you have done . 	 0
the best thing to do is to look them straight in the face and wait upon them to throw a haymaker . 	 0
they speak irish because they are proud of their own customs, but they are brainwashed to think it is right to destroy our race . 	 0
only education can be beaten . 	 0
i have a great many german features, but i have no german dna . 	 0
but the language itself is not very well . 	 0
i think they may be resettled purposely as refugees or perhaps they are taken to the chinese women . 	 1
i wonder if any man know of places i could go to for cheap or free or if any man know of me where i could go to . 	 0
the indians are the only goodly thing in them . 	 1
i am struck by the pictures, and some of the commentaries on the page are utterly ignorant . 	 0
trotski's not proved by this . 	 0
l46t 	 0
i hope some protest . 	 0
youtube—white doll, black doll, white doll . 	 0
i have met her on the internet— youtube, here she is—and she is a young white girl that met her on the internet— youtube, here she is . 	 0
the median of all the means is $66,115 in the year of the year.  the means are the means, and the means are the means.  the means are the means, and the means are the means.  the 	 0
any white man that is not employed, he is a deep brown . 	 0
why, it matters not who you follow or support, it is white supremacists! 	 0
they smoke skinny cigars . 	 0
i have always wished to try, but never did so . 	 0
the video is a video of the gliwice (gleiwitz) of the beginning of it, and the video is a video of the gliwice (gleiwitz) of the beginning of it . 	 0
there were no complaints in the glory days of pontifex and other such complaints and protests were common and daily made . 	 0
i never did so soberly, i never had to deal with an addiction . 	 0
and, as i have said, the heavens vault, the niches in the salt walls, the few points of gold glist'ring on the altar, the heavens vault, the sky vault, the heavens vault , 	 0
i did open the window, and the smell of their cooking was so overwhelming, that i did give 	 0
i have been thinking of the white teachers and especially the white children that went to school . 	 0
i have told my children for years that if any man begin it, they should be done with it . 	 0
the stenbeck family also hath the paper metro, which you may find in many subway stations in the world . 	 0
i never heard of such a ridiculous thing as when we stand up and say ’tis not stopped . 	 0
you did not build it . 	 0
o dear, i guess they will leave and go where they are more valued . 	 1
funny, i am so happy . 	 0
do they not think they are well enough for their race? 	 0
i have yet seen a dominant white half breed . 	 0
the visionary and responsible black man . 	 1
even mine enemy have mine eyes . 	 0
isobox = 1 & rec = 2 	 0
well, well . 	 0
we knew that the structures were built by the same black men as the civilization of greece and of the roman empire . 	 0
thy white skin . 	 0
they are a band of asians, a band of negroes, but alas, i care not for a white band . 	 0
how can you say that nearly every industrialized nation is behind america? 	 0
then let us see who is robbed and beaten . 	 0
i have seen it on youtube, i do believe it hath been posted, but i do believe it deserves more . 	 0
who knows how long it will be for us . 	 0
we might not live near the rich, but the rich will live there . 	 1
dost thou colonize the new erf? 	 0
go to the school, most offer high school courses for credit . 	 0
i have heard a great many of them, the hammerskins . 	 0
i am proud of my heritage . 	 0
pardon me, but are you gay? 	 0
i will not go to any other place but the stadium for some merriment and then return home . 	 0
my grandfather told me of england, and the dogs sat down with men, when he was a boy . 	 0
you pick not a mate for the color of your eyes and hair, but for the color of your eyes and hair . 	 0
daniel wretström’s website: http: / / www.salemfonden.info 	 0
if we do lie to this news, watch it! 	 0
well, well . 	 0
sharpton desires to have a limousine to the white house . 	 0
this is a punishment for the folly of the man . 	 0
get your children’ armor! 	 0
i help you in any way i can . 	 0
the ancestors that came to america with good sense and foresight . 	 0
i thank you all . 	 0
hail, i am new come hither, and i do seek some good men, to whom i am most dear . 	 0
i have heard, sir, of the murder of a jew, and of the murder of a negro, and of the murder of a negro, and of the murder of a negro, and of the murder of a negro, and of the murder of a 	 1
yes, ’tis a great plan . 	 0
if you had a good reason for carrying a hammer in the uk without any good cause, it would be considered an offensive weapon . 	 0
erik, i prithee . 	 0
i have just found a letter from finland, written by a non-racist . 	 0
he means that the system itself (via taxes etc.) is not directly supported, but indirectly supported by the system itself (via taxes etc.) . 	 0
it is like a black sweat and a refer’d sweat . 	 1
i marvel we have endured so long because we purposely poison ourselves! 	 0
hark, i am new come hither and would speak with some one . 	 0
the way the police have handled this case, they have told her father and friends to search the house, and they are all about the house, and they contaminate all . 	 0
http: / / www.visioncircle.org / archive / 003870.html 	 0
it shall be all o'erwhelm'd in the white west . 	 0
i would i had a pro, but money is so tight . 	 0
why, you wonder why a sultry woman would not go out with a man so much like her? 	 0
if it be against the official story, then it is a denial of the holocaust and she shall be in a modern prison . 	 0
help the race? 	 0
he had a policy that only those with blue eyes should live, but he had brown hair . 	 0
this is a jest to think on africans in space . 	 1
by the way, we have allowed the destruction of our cities by blacks and browns . 	 1
i have heard it pretty well . 	 0
say not the north pole! 	 0
you must teach your children quickly . 	 0
i have been walking in the streets of sw london, and could see but nigs and pakis walk about . 	 1
pray you make the best of the video and the video of the video of the video, and let the best of the video and the best of the video be the end of the play 	 0
some of them were useful, some of them were annoying and based on silly assumptions, one was plainly a splc troll . 	 0
we must welcome the africans that have every right to be in ireland . 	 0
and we are to be a gang of our own and kill them and rob them, are we not? 	 1
but he is all jew and gay, even to the which he is not ashamed to be seen waving a fag in a gay pride . 	 0
they have used phosphor bombs in hamburg . 	 0
i’ll see her next, and die! 	 0
you shall not make five ducats an hour . 	 0
i’ll soon have pictures of my cats . 	 0
where art thou, fantasy island? 	 0
tis worth it . 	 0
in 2009, the pace of retail decayance accelerates, and larger malls shall be shuttered . 	 0
i’ll not give candy this year . 	 0
this is but a stumbling-block on the golden path to all our white-haired corn . 	 0
you would be dismissed as a crank in any discourse . 	 0
i was great on friday night! 	 0
well, now is your time . 	 0
i have read that there were three sub-races of white, nordic, and alpine, and that i was a poster of the alpine group . 	 0
he is a good christian white man that values his own virtues . 	 0
why, this is not strange; the jews begin to embrace the degeneracy that they promote; what goes about is what goes about . 	 1
the liberal, intelligent men change the facts to fit the liberal, and the facts change to fit the liberal, and the liberal, intelligent 	 1
i think it is chiefly white activities, like sunbathing, swimming, playing at golf, going to the beach, going to the social functions, not to be a wild beast . 	 1
the school board was wholly blind to the events that happen at school, and i have never heard of the matter, nor have they been called by the authorities, even though the school policy requires it . 	 0
pffft! 	 0
i have heard him sing, and he hath sung them in the bars of tampa, where we played, and he hath sung them in the song of “johnny be good” and “long-haired country boy”.” 	 0
judeo-american films are brain-washed today, and every man is a jew in every corner of his house . 	 1
i’ll go to milwaukee easily, once i have enough money . 	 0
i have no more talk with them and i will not go to church with them . 	 0
if your children desire to watch anime, be careful at the video store . 	 0
you shall find many of them at the site . 	 0
i never met any man in london . 	 0
had i aught of his personal stash, i should have started it with the rest of us, and he would have done it . 	 0
this past weekend was a most excellent meeting and i met many new people . 	 0
i had a merry time for a dollar . 	 0
it is like the choice is a white genocide candidate, or a white genocide candidate, or a white genocide candidate 	 0
we have been troubled with asians and hispanics for too long, and they have borne the ball . 	 1
o, brown, brown , 	 1
open thy eyes and let’s get rock’s attitude, most will be quiet and go away , 	 0
why, they could build a little town in america, and run away to some small island . 	 0
how can you teach children to read and write when their parents teach them to read and write? 	 0
i am glad to tell jests and get a reaction . 	 0
by taking over the nation and forcing multiculturalism on them, you do not control the lives of whites . 	 0
the documents were lost, so much more . 	 0
save this website to your favorites . 	 0
tis sad that they should take us more, but what do they think i desire of a black maid? 	 1
i think the gods were on the isle of rugen, and there were also kresnik, and there was a man of the island of rugen, and there was a man of the island of rugen, and there was a man of 	 0
father and son assault leads to death . 	 0
i never saw any on benefits, but i do believe they are not scoundrels . 	 0
we have made them adjust their attitude to hiroshima in such a manner that they come to it . 	 0
they are learning the ropes quickly and they desire to shake him down for a dollar . 	 0
why, since they desire to go there, let them all go, and the rest of us white men should come to sa . 	 0
we must point out this . 	 0
how can we live in such a vile state? 	 1
i do but drink beer and rest . 	 0
i would speak with you . 	 0
but who knows? 	 0
he hath said he was drafted into the army . 	 0
the arab militias are twice as strong . 	 0
i have also observed that lazy whites are on their side . 	 0
the original text of the new testament was written in greek in the hellenistic period of about two thousand years ago . 	 0
we need help . 	 0
the germans will be bad because they have taught their children the same thing of the jew . 	 0
nativity of the first to be on the earth . 	 0
we used to jest at the so-called indoor sport . 	 0
the irish need not the arab scurvy . 	 1
march 28 the walt disney’s wonderful world of color is broadcast on nbc . 	 0
die antwoord— 	 0
parkelj is a companion to the christian st. nicholaus ( miklavž) every year: and here we celebrate jarilo’s name “zeleni jurij” 	 0
this is a carrot and stick routine . 	 0
i think you are on the general rants forum with this post . 	 0
one example is the recent campaign that has blanketed in the state of colorado with racist leaflets and has been reported in nearly every paper and many other stations . 	 0
i remember when it was so.—i had a better man . 	 0
why, boys and girls should not fight . 	 0
i am also a blue-eyed man, but mine have a blue ring round about the outside . 	 0
when the goodies are gone, it shall be the same . 	 0
they did not cast black, asians, or any other race . 	 0
i wonder why the irish press is so obsessed with this place . 	 0
the shinbone is like glass . 	 0
i did desire to shoot myself when i went to see you . 	 0
the federal prosecutor shall try to secure a safe drug-treatment facility for her before she shall be charged with a crime . 	 0
the planet, the sun, and all the stars . 	 0
he hath not said anything of great import, every word a reference to the lord or something of the orthodox religion . 	 0
i think h & k did not know that blacks buy not arms, they steal them . 	 1
first they must give the maps to the masons that have to give them to the oil wells . 	 0
i could not buy any useless weapons . 	 0
you do not quarrel with me, therefore you do strive to make me bite your jewish nonsense . 	 0
this is simple, to make white guilt . 	 1
i have a couple of ruger revolvers in me . 	 0
why, you have a birthday party for some one else . 	 0
did not his parents consent to the march of salem this year, because his father did not wish the press to attend? 	 0
we’ll win this way, and laugh . 	 0
well, great is the state of texas . 	 0
the dream of lady alma-tadema . 	 0
i have been in ireland three years, and i have seen many black men . 	 0
i have been to school for a race and a course . 	 0
i must create my own copy of the pdf file, since the op version is a read-only document . 	 0
i do love edward hopper’s work . 	 0
i wonder what my parents think of it . 	 0
this is a video from the village of zebowice (zembowitz-fohrendorf), the largest german town in poland . 	 0
she is not white in south africa . 	 0
i was a mystery to me of the fact that sex was a sin, till i saw the children of brown and mixed-race children . 	 1
some say the klan does nothing today . 	 0
i have heard a teacher say that blacks and latinos may be proud of their own culture, but whites should be ashamed of their history and customs . 	 0
i pray you help me . 	 0
i like the power of classical music . 	 0
i would not marry an asian after cirurgy . 	 1
i have heard five songs from russian white power music and i like them well . 	 0
missouri is a most cheap place to live, i have lived here for nearly my entire life, you may get 130 acres, a house, a barn, a pond and woods for 97,000 . 	 0
the report says that, or some other place, 220,000 men or some other number . 	 0
the story says the two swedes were so much out of number, that the video was but a few words long . 	 0
i hope it is well in sweden and i am contented to be there . 	 0
here is a tribute to all friends of bulgaria: 	 0
i’ll take pictures of her when i have her . 	 0
i have not seen nor read anything of holy cost lately . 	 0
they may easily pull off a man that can create his own business . 	 0
i am a 16-year-old irishman, fear not, i’ll be well enough, i hope i’ll count on my brothers round the world . 	 0
i’ll be wholly and unreservedly in favor! 	 0
husbandry: “husbandry: “husbandry: “husbandry: “h 	 0
how canst thou know thy sources have no chip upon their shoulders? 	 0
they would also be too rough for gaelic games . 	 0
to hell with your degenerate friend, to take the child from her mother, and to take the child from her mother, to take the child from her mother . 	 0
b, tapio 	 0
i will try to show you the new pictures this week, and i will try to show you the new pictures this week, and i will try to show you the new pictures this week, and i will try to show you the new pictures this week , 	 0
if they do desire to supplant the leftist moonbats with true white conservatives, i am all for it . 	 1
the nearer to earth, the more men suffer . 	 0
i have always thought of teaching as a profession i should try, but not in a neighborhood so like . 	 1
the zog would have a tighter grip on us . 	 1
the religious aspect is not important, and the catholic church is almost entirely a brown church . 	 0
azeriya, greece . 	 0
i would have translated something, but i had rather have a live channel that is on the internet . 	 0
he looks neither ill nor well . 	 0
i have been in the airport in taipei and the plane was all east indian . 	 0
you shall hear the voice of david duke in the audio archive of his town hall . 	 0
i thank you, i hope the next generation shall not suffer from the travesty of public schools and private schools . 	 1
a man hath shot and killed a man, and the man that shot him is the man that killed the man . 	 0
the truth is much more disclosed and persuasive than a thousand books, even if they were written by white men . 	 1
i know not my heritage . 	 0
the hero of the snow (sweden)— rock & roll midgards søner (sweden) 	 0
go to school, and graduate from your college! 	 0
dr. david duke gunther van den eynde and his wife, the countess of euro-rus , 	 0
you say blacks hate the cold, but they are good athletes because they have to run lions and tigers . 	 1
yes, the silent majority hath been exposed to greater numbers of homosexuals . 	 1
if we do not consent with them, it is hate . 	 1
i have made copies and sent them to my family and friends . 	 0
a black teacher hath forced a white boy to stand in his own way . 	 0
if you have no long-barrelled weapon, you should not mess with a j frame . 	 0
be watchful that the oxegen do not burn like last year, like what hath chid many men last year . 	 0
orangutans will gladly spend the day in the yard of an orange tree or apple tree . 	 0
a spider hath sat by her, and she hath said, “i prefer the flies.” 	 0
http: / / www.newportcity.blogspot.com . 	 0
i am not yet a free tv, i have no children, i have no plans to read, sew, or any other activity . 	 1
it is thought a weakness to love in the dark ages . 	 0
things have got so bad in the west, because the white men are truly so bad . 	 0
then you are not in the us, but in mexico . 	 0
farewell! 	 0
sheboon hath smashed the liquor store . 	 1
he does it thrice a week . 	 0
the cops do not compare with us, they are more jocund than we are . 	 0
i would i knew where you could get a house for so dear a bargain? 	 0
did you ever see the list of white priviledge’s list? 	 0
of course, they are more potent than us, that they do not come to pass? 	 1
you shall have a white mother to give you money for a white mother . 	 0
if so, where are they gone? 	 0
confronting the girl that hath shot me in the face—dr. phil— youtube the girl says ’tis not her fault, but we all know it is tnb . 	 1
go to, and you shall see what i mean by google . 	 0
it was not but a band of men . 	 0
then let us see who is most afraid to leave the house at night or go to the wrong side . 	 1
i am not the man, but they are so fair . 	 0
tis a pretty town . 	 0
black women fight with black cops in harlem after the police try to arrest them for skipping the fare . 	 0
millions of them, till there be no british culture left . 	 0
they move the church’s fall . 	 0
i will but take a picture of my boss and compare it with yours . 	 0
i would i had tried it . 	 0
i have shot a black man in my house and he hath shot me from the window . 	 0
what think’st thou of the marriage of white men and people of color? 	 0
the article shows men act, i support the same thing as usual . 	 0
http: / / www.azcentral.com / news / articl... bbery1219.html 	 0
why, schoolmasters cannot teach the slower or more disruptive children to the location of their school, and they cannot even get to the particulars . 	 0
i never saw a black man or a mexican in my house, but i saw them everywhere . 	 1
is not this true? 	 0
i have seen boys lose to girls and their high school lives ruined because of the teasing and tormenting after losing to a girl . 	 0
if any man desire more, pm me for particulars . 	 0
i walked— celtic christmas music— 	 0
i have seen the latest play and am surprised there are no black men in it . 	 0
when we have whites fighting each other, let us be an example of white men not forming an alliance . 	 0
this is a good find . 	 0
there is always a chance to use the free cable access to the airwaves as per this thread: make a cable-television program! 	 0
welcome hither, thomas, to the young man’s section . 	 0
i will stop my mother’s watch . 	 0
it will cause anger . 	 0
i think it is most unlawful to be so popular in the news, that i think it is a gang of men that are very popular? 	 0
i thank you for your kind greeting, and i do entreat you to come to our little band of brothers and sisters, for i am sorry to say that our official greeter evaline hath not been here for 	 0
what will you do? 	 0
he lives there with my cousin . 	 0
there are many japanese channels for streaming on the net . 	 0
many schools use much books . 	 0
now i hear the boss, we are all on our plates . 	 0
this is a most disgraceful thing, they think, to have all their tables at hand and it is not allowed . 	 0
2509 русск   � 	 0
the ragheads have not the numbers to begin in ireland, but when they do, you shall know all . 	 1
police: missing child found in a gym bag in jacksonville, police seek missing child . 	 0
i did figure it out, a couple of hours after . 	 0
may i suggest a series of documentaries to remove the europhobia? 	 0
this is a cat named say-say, which is nearly three years old . 	 0
when the nigerians begin to go forth on the streets, i hope they will leave the nigerians alone . 	 1
there is a population of 150 and a dozen skinheads are moving into the town . 	 0
new ruger: lcr in 9mm— the truth about arms 	 0
i made a video for all of us after i made it for all of us: 	 0
you either are with your people or they are dead . 	 1
look you not at the pictures, do you not feel the same? 	 0
he only scored a 120 . 	 0
anything like , 	 0
the black one will shortly say “mother “ “ “ er” or “crazy” 	 1
i have something that will make them love and be useful to shut them up: 	 0
how much would a single white man pay for a small plot? 	 0
the defense minister of ukraine hath made no more than one call to chuck hagel . 	 0
you must know where to look for this is true that there are many scenes that do depict black men being beaten by whites . 	 0
i would not have aught of this money if i knew it was to be used for what i gave it . 	 0
i desire a good book of terror to be made of the terror of the russian people, preferably from a nationalist or at least neutral vantage . 	 0
the system is full of black and brown children . 	 1
i have heard many great versions of this song, but this is my most beloved . 	 0
invictus press.” 	 0
they are not as dark as modern iraqi . 	 0
i thank thee, sieg heil ryan, for the help . 	 0
i am a cowboy, i am a little . 	 0
i think it is a matter of some dispute, and that the house is in the 	 0
the russian fleet’s flagship was in the bay of san francisco, a couple of years ago . 	 0
this may be the occasion of some debate . 	 0
i have been waiting two months for the results . 	 0
i wonder if great britain hath ever produced a greater traitor and puppet-jewelry . 	 1
i hope the above will be used . 	 0
i hope it is not considered child abuse today, but i hope it is not considered so . 	 0
then he shall shoot . 	 0
if they say they are but dancing on your grave because of your racist opinions, i do not think they are a loving family . 	 0
the country is run and men are but following the political issue . 	 0
i know not how to do ’t . 	 0
well, so the fact that scum send forth millions of their kin to kill our people and monger our race is not so much a crime as the fact that they do so . 	 1
i have been in the service of the state for years, and never in my life did i drink in the state's army, nor never in my life did i drink in the state’s army, nor never in my life did i drink in 	 0
the last of the chickens is to leave the city . 	 0
i do not say that i am a 2m swedish man, but i had rather fight a 1.70m expert on kung-fu . 	 0
we are part of the thraco-celtic band . 	 0
i would not behave in such a manner, that would be utterly unpunished . 	 0
this is a pagan marriage, a woman and a man . 	 0
welcome hither, to the city of san francisco . 	 0
let us meet with other brothers and sisters, and this new year be a new day for us to meet . 	 0
in the last 130 years, canada hath welcomed more than 200,000 immigrants from all parts of the world, and in the last ten years , 	 0
this reminds me of the man that overdosed on his digital camcorder in a chatroom and all the world was cheering him on . 	 0
they will but rarely drive through the hood and throw some new shoes and counterfeit weapons . 	 0
has this been the first time that they have been caught in ireland? 	 0
i love the french . 	 0
i saw them on friday, and i think they are pretty well made . 	 0
the nra may no longer be . 	 0
are you a jew? 	 0
the palace of the russian empress in st. petersburg , 	 0
if any man do so much disagree with what they see here, let him be invited to say so—and we may choose from the alternatives . 	 0
i hope you will accept my irish brothers, i hope you will speak of ireland’s affairs . 	 0
i pray you, let me have a link to the ban on the celtic cross, but thanks for the link . 	 0
i have it in my house for you . 	 0
egyptian tv: jews use the holocaust to suck the blood of the germans— youtube 	 1
when the nigger was sent to the stars, the ship burst . 	 1
would they had their hair and their skins bleached, they would yet torment others with their black characteristics . 	 1
there are many such images in the old tarzan films, “zulu” and “king kong”,� 	 0
are you saying there is a line? 	 0
norway was the worst in 2001, but it seems to have fallen since, and the norweyan men have fallen in 2004 . 	 0
the boy was so traumatized that he would not go to school . 	 0
the users on this site are in their twentys and thirtys . 	 0
they do not say that jared hath run for thirty miles a day . 	 0
light skin, dark hair , 	 0
defeat the bloody object of not being able to be obeyed, doh, pray . 	 0
i do not like the hydroshok round . 	 0
